CpG_ID,Dataset,chromosome,start,end,gene_name,gene_region,relation_to_island,P_Beta,Effect_Beta,P_CHALM,Effect_CHALM,P_CAMDA,Effect_CAMDA,P_haEWAS,Effect_haEWAS,haEWAS_Driver,Group
cg00135399,Huntingtons_Disease_GSE72778,chr4,7783873,7783874,AFAP1;AFAP1,Body;Body,,0.001523963,-0.17215573,0.025263626,-0.158618239,0.000136978,0.142823432,0.000136978,0.142823432,CAMDA,haEWAS-only
cg00138101,Huntingtons_Disease_GSE72778,chr17,1961109,1961110,HIC1;HIC1,Body;Body,Island,0.006534658,-0.071132805,5.83E-05,-0.11473963,0.333335448,0.013309238,5.83E-05,-0.11473963,CHALM,haEWAS-only
cg00142402,Huntingtons_Disease_GSE72778,chr17,75956190,75956191,,,S_Shore,1.98E-05,0.192430732,0.001130391,0.115037031,0.021124743,0.044202675,0.001130391,0.115037031,None,Beta-only
cg00143700,Huntingtons_Disease_GSE72778,chr13,49107116,49107117,RCBTB2,5'UTR,Island,0.002876327,-0.103235499,0.000434304,-0.069701925,0.00681357,-0.013357548,0.000434304,-0.069701925,CHALM,haEWAS-only
cg00145253,Huntingtons_Disease_GSE72778,chr1,75602857,75602858,LHX8,Body,Island,0.004285495,-0.088799739,1.70E-05,-0.073388244,0.001609061,0.032394729,1.70E-05,-0.073388244,CHALM,haEWAS-only
cg00146756,Huntingtons_Disease_GSE72778,chr4,6729110,6729111,,,Island,0.000422018,-0.27096962,0.975268217,-0.002018681,0.333981942,-0.017663881,0.333981942,-0.017663881,None,Beta-only
cg00148558,Huntingtons_Disease_GSE72778,chr22,20718691,20718692,,,S_Shelf,0.001908562,-0.342334241,0.185557797,-0.12188609,5.03E-05,0.383711659,5.03E-05,0.383711659,CAMDA,haEWAS-only
cg00148727,Huntingtons_Disease_GSE72778,chr12,34756440,34756441,,,,0.000404111,0.138378959,0.115984836,0.05250524,0.111144753,-0.048908159,0.111144753,-0.048908159,None,Beta-only
cg00152577,Huntingtons_Disease_GSE72778,chr1,218098486,218098487,,,,0.052630279,-0.128465774,0.000563359,-0.177544569,0.014454361,-0.057646725,0.000563359,-0.177544569,CHALM,haEWAS-only
cg00152757,Huntingtons_Disease_GSE72778,chr7,65939507,65939508,,,Island,2.04E-05,-0.180432326,1,0,1,0,1,0,None,Beta-only
cg00153448,Huntingtons_Disease_GSE72778,chr20,1788248,1788249,,,S_Shelf,0.140196436,-0.061161037,0.080181365,-0.070627938,1.00E-04,0.107571793,1.00E-04,0.107571793,CAMDA,haEWAS-only
cg00154902,Huntingtons_Disease_GSE72778,chr8,1245703,1245704,,,Island,2.84E-10,0.597720835,1,0,1,0,1,0,None,Beta-only
cg00156497,Huntingtons_Disease_GSE72778,chr6,133663589,133663590,EYA4;EYA4;EYA4,Body;Body;Body,,5.58E-08,1.600470209,0.097152634,0.613315361,1,0,0.097152634,0.613315361,None,Beta-only
cg00157439,Huntingtons_Disease_GSE72778,chr6,168936684,168936685,SMOC2;SMOC2,Body;Body,S_Shore,2.09E-08,-0.308734121,0.000450428,-0.236020281,0.001558265,0.168003569,0.000450428,-0.236020281,CHALM,Common
cg00159780,Huntingtons_Disease_GSE72778,chr8,86574469,86574470,REXO1L2P;REXO1L1,Body;1stExon,Island,5.43E-05,-0.21428358,0.410768441,-0.050044741,0.091205483,0.101020231,0.091205483,0.101020231,None,Beta-only
cg00159953,Huntingtons_Disease_GSE72778,chr21,47547796,47547797,COL6A2;COL6A2;COL6A2,Body;Body;Body,N_Shore,5.36E-14,-0.926970397,0.000455949,-0.755271178,3.27E-05,0.531695485,3.27E-05,0.531695485,Both,Common
cg00160777,Huntingtons_Disease_GSE72778,chr16,23764590,23764591,CHP2,TSS1500,N_Shore,1.82E-07,0.517087942,0.744217103,-0.025639512,0.321306546,0.021182144,0.321306546,0.021182144,None,Beta-only
cg00161968,Huntingtons_Disease_GSE72778,chr3,182817338,182817339,MCCC1;MCCC1,1stExon;5'UTR,Island,1.28E-08,0.481119187,0.328477221,0.04474726,0.721309954,0.009224405,0.328477221,0.04474726,None,Beta-only
cg00165981,Huntingtons_Disease_GSE72778,chr5,74808039,74808040,COL4A3BP;COL4A3BP;COL4A3BP;POLK,TSS1500;TSS1500;TSS1500;5'UTR,S_Shore,0.001298933,-0.241998908,1,0,1,0,1,0,None,Beta-only
cg00166653,Huntingtons_Disease_GSE72778,chr2,40429179,40429180,SLC8A1;SLC8A1;SLC8A1;SLC8A1,Body;Body;Body;Body,,2.05E-09,-0.504732181,4.92E-05,-0.458854563,1,0,4.92E-05,-0.458854563,CHALM,Common
cg00166722,Huntingtons_Disease_GSE72778,chr3,10149974,10149975,C3orf24;C3orf24,TSS200;TSS200,Island,0.000228894,0.299096025,1.28E-05,1.888799198,7.53E-06,-0.340768795,7.53E-06,-0.340768795,Both,Common
cg00169964,Huntingtons_Disease_GSE72778,chr10,85974172,85974173,PCDH21,Body,,1.96E-06,-0.173459165,0.003395387,-0.122849238,0.116821115,0.030613294,0.003395387,-0.122849238,None,Beta-only
cg00170003,Huntingtons_Disease_GSE72778,chr6,108490371,108490372,NR2E1,Body,Island,0.000208697,0.142609272,0.658530203,0.015714843,0.207263765,0.014590372,0.207263765,0.014590372,None,Beta-only
cg00172227,Huntingtons_Disease_GSE72778,chr1,18006887,18006888,ARHGEF10L;ARHGEF10L,Body;Body,,2.32E-05,-0.234218949,0.141628595,-0.148346893,0.000100601,0.194583232,0.000100601,0.194583232,CAMDA,Common
cg00172672,Huntingtons_Disease_GSE72778,chr20,34895136,34895137,,,Island,0.001259842,-0.113028846,0.274851443,-0.016324325,0.121955178,-0.005559033,0.121955178,-0.005559033,None,Beta-only
cg00174743,Huntingtons_Disease_GSE72778,chr21,47812611,47812612,PCNT,Body,N_Shore,0.001173042,-0.176724075,0.025390795,-0.145869272,0.014321436,0.098954358,0.014321436,0.098954358,None,Beta-only
cg00176210,Huntingtons_Disease_GSE72778,chr8,41654967,41654968,ANK1;ANK1;ANK1;ANK1;ANK1,Body;Body;Body;Body;Body,Island,0.000459644,0.143351686,0.820283866,-0.122226505,0.027458755,-0.075763045,0.027458755,-0.075763045,None,Beta-only
cg00176949,Huntingtons_Disease_GSE72778,chr16,86160795,86160796,,,,0.003817492,-0.187095075,0.140615784,-0.084181026,4.15E-05,0.235286325,4.15E-05,0.235286325,CAMDA,haEWAS-only
cg00178122,Huntingtons_Disease_GSE72778,chr1,151039847,151039848,MLLT11,Body,N_Shelf,7.61E-09,0.294562406,0.000269365,0.223254643,0.011123132,-0.086659603,0.000269365,0.223254643,CHALM,Common
cg00178850,Huntingtons_Disease_GSE72778,chr1,236559675,236559676,EDARADD;EDARADD,Body;Body,S_Shore,0.00092859,0.118839998,0.248850996,0.040405686,0.027915118,-0.032351909,0.027915118,-0.032351909,None,Beta-only
cg00178984,Huntingtons_Disease_GSE72778,chr12,60091171,60091172,SLC16A7,5'UTR,,0.000692403,-0.211207977,1,0,1,0,1,0,None,Beta-only
cg00179598,Huntingtons_Disease_GSE72778,chrX,38078359,38078360,SRPX;SRPX;SRPX;SRPX,Body;Body;Body;Body,N_Shore,0.000380372,0.183517231,0.166459086,0.069558725,0.000709011,-0.097089761,0.000709011,-0.097089761,CAMDA,Common
cg00180666,Huntingtons_Disease_GSE72778,chr20,56283207,56283208,PMEPA1;PMEPA1;PMEPA1;PMEPA1,5'UTR;5'UTR;Body;Body,N_Shore,0.000712744,-0.120733962,0.111277075,-0.059299365,0.008759393,0.041900943,0.008759393,0.041900943,None,Beta-only
cg00183684,Huntingtons_Disease_GSE72778,chr1,86043834,86043835,DDAH1;DDAH1,1stExon;5'UTR,S_Shore,0.11128467,-0.060895651,0.000317651,-0.132224962,0.953202296,-0.000767744,0.000317651,-0.132224962,CHALM,haEWAS-only
cg00186909,Huntingtons_Disease_GSE72778,chr12,93129288,93129289,PLEKHG7,TSS1500,,0.000330507,0.180482453,0.005743405,0.12089572,0.809645374,-0.002960001,0.005743405,0.12089572,None,Beta-only
cg00187535,Huntingtons_Disease_GSE72778,chr19,7747028,7747029,TRAPPC5;TRAPPC5;TRAPPC5,5'UTR;5'UTR;5'UTR,Island,6.43E-07,-0.299782759,0.426666582,-0.036257039,0.64814611,0.006770769,0.426666582,-0.036257039,None,Beta-only
cg00188055,Huntingtons_Disease_GSE72778,chr6,32076079,32076080,TNXB,5'UTR,,7.30E-05,-0.19455459,1,0,1,0,1,0,None,Beta-only
cg00188503,Huntingtons_Disease_GSE72778,chr4,187111841,187111842,CYP4V2,TSS1500,N_Shore,7.04E-09,0.50232107,0.831630667,0.009153204,0.118680249,0.053149269,0.118680249,0.053149269,None,Beta-only
cg00188746,Huntingtons_Disease_GSE72778,chr1,15480258,15480259,TMEM51;TMEM51;TMEM51;TMEM51;TMEM51;TMEM51;C1orf126,1stExon;5'UTR;1stExon;5'UTR;5'UTR;5'UTR;TSS1500,Island,0.000444317,0.227751224,0.242918233,0.038590406,0.022367898,0.024790351,0.022367898,0.024790351,None,Beta-only
cg00190412,Huntingtons_Disease_GSE72778,chr6,10836303,10836304,,,N_Shore,0.001215302,0.136031887,0.405852441,0.040478735,0.087604723,-0.038738192,0.087604723,-0.038738192,None,Beta-only
cg00191957,Huntingtons_Disease_GSE72778,chr6,43476766,43476767,C6orf154,Body,N_Shore,0.000325625,-0.096313556,1.17E-10,-0.153901618,0.021618001,0.033998933,1.17E-10,-0.153901618,CHALM,Common
cg00198759,Huntingtons_Disease_GSE72778,chr10,81444321,81444322,LOC650623,Body,Island,0.008776847,-0.150146774,0.00347806,-0.116579856,0.000910359,0.182295983,0.000910359,0.182295983,CAMDA,haEWAS-only
cg00199059,Huntingtons_Disease_GSE72778,chr20,45317219,45317220,TP53RK,Body,N_Shore,9.28E-05,0.15911022,0.001383387,0.111847905,0.002708764,-0.011037099,0.001383387,0.111847905,None,Beta-only
cg00199759,Huntingtons_Disease_GSE72778,chr8,251809,251810,,,N_Shore,1.06E-06,-0.178016689,5.29E-05,-0.222377017,0.001070423,0.062667464,5.29E-05,-0.222377017,CHALM,Common
cg00201414,Huntingtons_Disease_GSE72778,chr13,52769768,52769769,THSD1P,TSS1500,Island,0.034661712,0.136354386,0.974161699,0.001422784,0.0009259,0.06998013,0.0009259,0.06998013,CAMDA,haEWAS-only
cg00201779,Huntingtons_Disease_GSE72778,chr6,72131020,72131021,C6orf155,TSS1500,S_Shore,0.000183424,0.201839779,0.21672112,0.069027827,0.506089956,-0.006260658,0.21672112,0.069027827,None,Beta-only
cg00203456,Huntingtons_Disease_GSE72778,chr6,28092370,28092371,ZSCAN16,TSS200,,0.000378732,0.149138669,1,0,1,0,1,0,None,Beta-only
cg00203915,Huntingtons_Disease_GSE72778,chr7,1314422,1314423,,,N_Shore,0.058235393,0.069873151,0.000581557,0.094386557,0.030317066,-0.070533505,0.000581557,0.094386557,CHALM,haEWAS-only
cg00204782,Huntingtons_Disease_GSE72778,chr22,19753364,19753365,TBX1;TBX1;TBX1,Body;Body;Body,Island,0.000207587,-0.178409442,0.002218533,-0.11209045,0.020264677,-0.027497113,0.002218533,-0.11209045,None,Beta-only
cg00208504,Huntingtons_Disease_GSE72778,chr4,140200520,140200521,C4orf49,Body,N_Shore,0.013312057,-0.089500065,0.004252319,-0.093295674,0.000403584,-0.044298319,0.000403584,-0.044298319,CAMDA,haEWAS-only
cg00209612,Huntingtons_Disease_GSE72778,chr4,6665199,6665200,,,N_Shore,4.79E-07,-0.676085892,0.092609319,-0.160746312,0.019436164,0.164380754,0.019436164,0.164380754,None,Beta-only
cg00210127,Huntingtons_Disease_GSE72778,chr16,12352233,12352234,SNX29,Body,N_Shelf,0.002306316,0.136176102,0.005238179,0.165463777,0.000979826,-0.094609324,0.000979826,-0.094609324,CAMDA,haEWAS-only
cg00213281,Huntingtons_Disease_GSE72778,chr2,149639822,149639823,KIF5C;MIR1978,Body;TSS1500,,0.000687147,-0.175714017,0.440544205,-0.039491904,0.041106744,0.096034306,0.041106744,0.096034306,None,Beta-only
cg00216305,Huntingtons_Disease_GSE72778,chr16,51625890,51625891,,,,0.001173719,0.132290297,0.609508744,0.007995475,0.024912508,-0.027293128,0.024912508,-0.027293128,None,Beta-only
cg00216961,Huntingtons_Disease_GSE72778,chr12,6054731,6054732,ANO2,Body,,0.016513312,-0.124753966,4.39E-05,-0.171213167,0.009525272,-0.05322932,4.39E-05,-0.171213167,CHALM,haEWAS-only
cg00221718,Huntingtons_Disease_GSE72778,chr3,128914668,128914669,,,,1.42E-05,-0.169379769,0.040678459,-0.072533829,0.000213145,-0.052737882,0.000213145,-0.052737882,CAMDA,Common
cg00221830,Huntingtons_Disease_GSE72778,chr11,124959402,124959403,SLC37A2;SLC37A2,3'UTR;3'UTR,,0.000146089,-0.114031638,0.038070933,0.047917976,0.026059448,0.063851391,0.026059448,0.063851391,None,Beta-only
cg00223715,Huntingtons_Disease_GSE72778,chr22,49063003,49063004,FAM19A5;FAM19A5,Body;Body,N_Shore,0.000753005,-0.157140718,0.457350925,-0.052026503,0.274462599,0.032889674,0.274462599,0.032889674,None,Beta-only
cg00224807,Huntingtons_Disease_GSE72778,chr2,238065650,238065651,,,,0.128810074,-0.13402171,0.852433034,0.016780241,0.000207365,0.277595283,0.000207365,0.277595283,CAMDA,haEWAS-only
cg00225157,Huntingtons_Disease_GSE72778,chr6,33173038,33173039,HSD17B8,Body,S_Shore,0.000210336,-0.108782008,1,0,1,0,1,0,None,Beta-only
cg00230584,Huntingtons_Disease_GSE72778,chr5,97833812,97833813,,,,0.000895369,0.145568744,0.008895499,0.109411904,0.00896339,-0.067386346,0.008895499,0.109411904,None,Beta-only
cg00231519,Huntingtons_Disease_GSE72778,chr10,120516119,120516120,C10orf46,TSS1500,S_Shore,9.98E-06,-0.865882204,0.00341576,-0.490333118,0.238342239,0.136203331,0.00341576,-0.490333118,None,Beta-only
cg00231918,Huntingtons_Disease_GSE72778,chr4,2819393,2819394,SH3BP2;SH3BP2;SH3BP2;SH3BP2,TSS1500;Body;TSS1500;5'UTR,N_Shore,0.020533323,-0.05344112,2.19E-06,-0.105200093,0.000314632,0.056029084,2.19E-06,-0.105200093,Both,haEWAS-only
cg00231966,Huntingtons_Disease_GSE72778,chr17,80377299,80377300,C17orf101;C17orf101;HEXDC,TSS1500;TSS1500;5'UTR,S_Shore,0.004394101,-0.219890776,0.000552398,-0.190390231,0.000336667,0.311059959,0.000336667,0.311059959,Both,haEWAS-only
cg00232160,Huntingtons_Disease_GSE72778,chr9,129468157,129468158,,,Island,0.001154902,-0.145683815,0.004253448,-0.160161889,0.001494145,0.101420198,0.001494145,0.101420198,None,Beta-only
cg00232445,Huntingtons_Disease_GSE72778,chr16,78310016,78310017,WWOX;WWOX,Body;Body,,0.002666987,-0.153017285,7.62E-06,-0.267274335,0.015732271,0.067621123,7.62E-06,-0.267274335,CHALM,haEWAS-only
cg00234027,Huntingtons_Disease_GSE72778,chr6,108185175,108185176,,,,1.84E-06,-0.410353079,1.81E-09,-0.529166087,2.33E-06,0.437474448,1.81E-09,-0.529166087,Both,Common
cg00236729,Huntingtons_Disease_GSE72778,chr10,62409865,62409866,,,,0.001112983,-0.148825992,7.37E-05,-0.170370072,1,0,7.37E-05,-0.170370072,CHALM,Common
cg00238910,Huntingtons_Disease_GSE72778,chr3,193713303,193713304,LOC100128023,TSS1500,,0.005900917,-0.14312973,6.69E-05,-0.264469393,0.003454849,0.140625101,6.69E-05,-0.264469393,CHALM,haEWAS-only
cg00241076,Huntingtons_Disease_GSE72778,chr16,27120945,27120946,,,N_Shore,0.000393797,-0.117732569,0.162265203,-0.024335451,0.022349037,0.018594761,0.022349037,0.018594761,None,Beta-only
cg00242031,Huntingtons_Disease_GSE72778,chr5,174869880,174869881,DRD1,Body,N_Shore,0.01342084,-0.114562856,0.000318396,-0.142938786,0.018266536,0.095442542,0.000318396,-0.142938786,CHALM,haEWAS-only
cg00243321,Huntingtons_Disease_GSE72778,chrY,6133740,6133741,,,Island,0.001106659,0.250340076,0.00235456,-1.754881854,0.002234424,-0.176582643,0.002234424,-0.176582643,None,Beta-only
cg00244776,Huntingtons_Disease_GSE72778,chr6,30883192,30883193,VARS2;VARS2;VARS2,Body;5'UTR;Body,S_Shore,0.000703491,-0.116594222,1,0,1,0,1,0,None,Beta-only
cg00245856,Huntingtons_Disease_GSE72778,chr13,113707783,113707784,MCF2L;MCF2L,Body;Body,S_Shelf,0.002338338,0.225896718,0.000731535,0.44699557,6.87E-06,-0.178991031,6.87E-06,-0.178991031,Both,haEWAS-only
cg00248454,Huntingtons_Disease_GSE72778,chr1,6505421,6505422,ESPN,Body,N_Shore,0.000133675,-0.110023419,4.06E-06,-0.112703035,0.276376347,-0.006917198,4.06E-06,-0.112703035,CHALM,Common
cg00251875,Huntingtons_Disease_GSE72778,chr4,7801337,7801338,AFAP1;AFAP1,Body;Body,N_Shore,0.000428297,0.332129602,1,0,1,0,1,0,None,Beta-only
cg00252533,Huntingtons_Disease_GSE72778,chr6,168682263,168682264,,,Island,4.28E-09,-0.474408299,2.98E-07,-0.691869612,1.95E-05,0.312516095,2.98E-07,-0.691869612,Both,Common
cg00257187,Huntingtons_Disease_GSE72778,chr10,91401349,91401350,PANK1;PANK1;PANK1,Body;Body;Body,N_Shelf,7.84E-07,-0.338340769,0.026022345,-0.111628963,0.005412831,0.150760038,0.005412831,0.150760038,None,Beta-only
cg00259046,Huntingtons_Disease_GSE72778,chr11,50257771,50257772,LOC441601,TSS200,Island,0.045492969,0.099886807,0.147038821,0.086935403,9.18E-05,-0.151351639,9.18E-05,-0.151351639,CAMDA,haEWAS-only
cg00259849,Huntingtons_Disease_GSE72778,chr8,4183880,4183881,CSMD1,Body,,0.000132664,0.729192787,0.000695724,2.772342708,4.07E-09,-1.081445094,4.07E-09,-1.081445094,Both,Common
cg00259886,Huntingtons_Disease_GSE72778,chr1,161279762,161279763,MPZ,TSS200,,0.035126511,-0.075402676,0.248241555,-0.036907167,3.87E-06,0.050386574,3.87E-06,0.050386574,CAMDA,haEWAS-only
cg00260937,Huntingtons_Disease_GSE72778,chr7,128520193,128520194,KCP,Body,,0.000596584,-0.238078182,0.004069117,-0.139271784,0.017813732,-0.040592006,0.004069117,-0.139271784,None,Beta-only
cg00261039,Huntingtons_Disease_GSE72778,chrX,40006123,40006124,BCOR;BCOR,5'UTR;5'UTR,Island,0.000357585,-0.167699365,0.016596927,-0.058179352,0.000437871,-0.018434949,0.000437871,-0.018434949,CAMDA,Common
cg00261162,Huntingtons_Disease_GSE72778,chr1,28907478,28907479,SNORA16A;SNHG12;SNORA44;SNORA61,Body;Body;TSS1500;TSS1500,N_Shore,2.81E-05,0.202698242,0.003569088,0.124346752,0.002839202,0.101377055,0.002839202,0.101377055,None,Beta-only
cg00262681,Huntingtons_Disease_GSE72778,chr5,179720254,179720255,MAPK9;MAPK9;MAPK9;MAPK9;MAPK9,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500,S_Shore,6.52E-07,0.539296485,6.31E-12,0.588201663,0.03025954,-0.052536865,6.31E-12,0.588201663,CHALM,Common
cg00264236,Huntingtons_Disease_GSE72778,chr16,89634049,89634050,,,S_Shore,0.000599929,0.115537963,0.008463993,-0.85699571,0.005773053,-0.076180189,0.005773053,-0.076180189,None,Beta-only
cg00264578,Huntingtons_Disease_GSE72778,chr20,59864534,59864535,CDH4,Body,N_Shore,0.215944638,0.184000307,0.000331969,-0.215361691,0.631315932,0.046329635,0.000331969,-0.215361691,CHALM,haEWAS-only
cg00268547,Huntingtons_Disease_GSE72778,chr5,2179563,2179564,,,N_Shore,1.45E-06,-0.249848956,0.128299788,-0.081484753,0.003360363,0.108974017,0.003360363,0.108974017,None,Beta-only
cg00269725,Huntingtons_Disease_GSE72778,chr6,156983315,156983316,,,,0.296000619,0.0625919,0.009717872,0.162655781,0.000343412,-0.099789608,0.000343412,-0.099789608,CAMDA,haEWAS-only
cg00269800,Huntingtons_Disease_GSE72778,chr5,140563151,140563152,PCDHB16,1stExon,N_Shore,0.000153148,-0.195304737,0.001278339,-0.117316578,0.231312952,0.003314189,0.001278339,-0.117316578,None,Beta-only
cg00270311,Huntingtons_Disease_GSE72778,chr16,30366760,30366761,CD2BP2;CD2BP2,TSS1500;TSS200,Island,0.041222989,-0.070052499,0.129281879,0.017436083,0.000288349,-0.009792867,0.000288349,-0.009792867,CAMDA,haEWAS-only
cg00271807,Huntingtons_Disease_GSE72778,chr2,130795713,130795714,LOC440905,Body,Island,0.363563906,-0.085450786,0.14174502,-0.075138349,0.000523233,0.365451523,0.000523233,0.365451523,CAMDA,haEWAS-only
cg00273359,Huntingtons_Disease_GSE72778,chr7,3019314,3019315,CARD11,5'UTR,,0.00021129,-0.159257059,0.015340859,-0.133025149,0.199129498,0.017284413,0.015340859,-0.133025149,None,Beta-only
cg00273464,Huntingtons_Disease_GSE72778,chr11,2170412,2170413,INS-IGF2;INS-IGF2;IGF2;IGF2,Body;Body;1stExon;5'UTR,,1.07E-07,-0.270308532,0.000918879,-0.275172951,0.006074065,0.112966628,0.000918879,-0.275172951,None,Beta-only
cg00274203,Huntingtons_Disease_GSE72778,chr12,56661537,56661538,COQ10A;COQ10A,Body;Body,S_Shore,0.001078925,-0.122129532,0.016465517,-0.079204221,0.127167289,-0.025652327,0.016465517,-0.079204221,None,Beta-only
cg00274640,Huntingtons_Disease_GSE72778,chr16,88238863,88238864,,,S_Shore,5.52E-13,-1.226459763,0.007030024,-0.325372365,4.49E-07,0.805107968,4.49E-07,0.805107968,CAMDA,Common
cg00275741,Huntingtons_Disease_GSE72778,chr5,140261749,140261750,PCDHA7;PCDHA12;PCDHA6;PCDHA10;PCDHA4;PCDHA11;PCDHA8;PCDHA1;PCDHA2;PCDHA6;PCDHA1;PCDHA9;PCDHA5;PCDHA13;PCDHA3;PCDHA13;PCDHA10,Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;TSS200;Body;TSS200;Body,N_Shore,9.78E-08,0.27387599,0.007002374,0.137561001,0.805365758,-0.001701055,0.007002374,0.137561001,None,Beta-only
cg00277714,Huntingtons_Disease_GSE72778,chr13,30459305,30459306,,,,0.000112009,0.139964714,0.005316412,0.096610042,0.040160786,-0.024737564,0.005316412,0.096610042,None,Beta-only
cg00280895,Huntingtons_Disease_GSE72778,chr2,121100727,121100728,,,N_Shore,0.00274309,0.102875046,8.52E-06,0.128235089,0.343738884,-0.021471345,8.52E-06,0.128235089,CHALM,haEWAS-only
cg00281664,Huntingtons_Disease_GSE72778,chr13,113384048,113384049,ATP11A;ATP11A,Body;Body,S_Shore,1.14E-05,-0.20243438,0.475967013,-0.192157811,0.002997499,0.11842175,0.002997499,0.11842175,None,Beta-only
cg00281977,Huntingtons_Disease_GSE72778,chr10,135333901,135333902,,,Island,0.024869259,0.215027337,7.53E-07,0.388748711,2.26E-05,0.17161416,7.53E-07,0.388748711,Both,haEWAS-only
cg00282510,Huntingtons_Disease_GSE72778,chr9,100611516,100611517,,,Island,0.000807302,0.165985438,3.62E-05,0.182637831,0.000798759,0.049040804,3.62E-05,0.182637831,Both,Common
cg00282953,Huntingtons_Disease_GSE72778,chr5,175793541,175793542,ARL10,Body,S_Shore,0.000324613,-0.126170864,0.012235946,-0.090051821,0.003845136,0.072237721,0.003845136,0.072237721,None,Beta-only
cg00283046,Huntingtons_Disease_GSE72778,chr19,3942223,3942224,ITGB1BP3,Body,Island,0.012009367,0.11653841,0.612420927,0.387836878,0.000584615,-0.135264261,0.000584615,-0.135264261,CAMDA,haEWAS-only
cg00285294,Huntingtons_Disease_GSE72778,chr7,1089767,1089768,C7orf50;C7orf50;C7orf50,Body;Body;Body,N_Shore,0.000797373,0.105277167,0.609092405,-0.014345356,0.620151481,-0.005046062,0.609092405,-0.014345356,None,Beta-only
cg00286853,Huntingtons_Disease_GSE72778,chr16,86528753,86528754,,,Island,0.014259311,-0.109768708,6.72E-05,-0.144194483,0.000366013,-0.039292709,6.72E-05,-0.144194483,Both,haEWAS-only
cg00287096,Huntingtons_Disease_GSE72778,chr7,63642709,63642710,,,Island,0.00240526,0.149061069,0.934529564,0.005069414,0.000338693,-0.123589654,0.000338693,-0.123589654,CAMDA,haEWAS-only
cg00288155,Huntingtons_Disease_GSE72778,chr7,108166582,108166583,PNPLA8;PNPLA8,5'UTR;1stExon,Island,0.13758009,0.159908713,0.192681825,0.053723783,0.00024171,0.072821908,0.00024171,0.072821908,CAMDA,haEWAS-only
cg00288481,Huntingtons_Disease_GSE72778,chr6,130763997,130763998,TMEM200A,3'UTR,,2.60E-05,0.324832668,0.140323464,0.214288307,0.650923495,-0.030313425,0.140323464,0.214288307,None,Beta-only
cg00292447,Huntingtons_Disease_GSE72778,chr11,126276006,126276007,ST3GAL4,5'UTR,,0.203687497,0.052820184,5.40E-07,0.375463682,0.615353142,-0.011868633,5.40E-07,0.375463682,CHALM,haEWAS-only
